	TM_FACS	TM_10X	MCA.values
Magohb	24	15	1
Magt1	72	42	9
Mak	1	1	2
Mak16	48	16	6
Mal	13	11	32
Mal2	17	10	3
Malat1	105	74	209
Mall	16	9	3
Malt1	23	3	1
Mamdc2	4	3	1
Mamdc4	0	0	0
Maml1	10	2	0
Maml2	35	6	0
Maml3	17	2	0
Mamld1	2	0	0
Mamstr	0	0	0
Man1a	51	17	5
Man1a2	71	31	0
Man1b1	22	5	1
Man1c1	30	4	1
Man2a1	54	19	0
Man2a2	31	4	0
Man2b1	77	29	36
Man2b2	46	3	0
Man2c1	15	2	0
Manba	16	3	0
Manbal	45	24	5
Manea	10	1	0
Maneal	4	0	0
Manf	97	69	139
Mansc1	8	2	0
Maoa	21	4	6
Maob	19	5	6
Map1lc3a	75	55	145
Map1lc3b	105	74	477
Map2k1	81	35	2
Map2k2	95	69	74
Map2k3	76	45	16
Map2k4	64	6	0
Map2k5	16	2	0
Map2k6	4	0	0
Map2k7	29	8	3
Map3k1	87	27	0
Map3k10	9	0	0
Map3k11	48	15	0
Map3k12	9	0	0
Map3k13	2	0	0
Map3k14	9	2	0
Map3k15	5	0	1
Map3k2	50	13	0
Map3k3	65	0	0
Map3k4	23	5	0
Map3k5	41	4	0
Map3k6	15	5	0
Map3k7	37	4	1
Map3k8	30	16	4
Map3k9	4	2	0
Map4k1	20	9	11
Map4k2	16	0	0
Map4k3	29	9	0
Map4k4	88	30	0
Map4k5	31	8	0
Map6d1	2	0	0
Mapk1	95	58	13
Mapk10	9	0	1
Mapk11	2	0	0
Mapk12	8	8	0
Mapk13	20	10	18
Mapk14	63	27	0
Mapk15	7	2	1
Mapk1ip1	11	1	0
Mapk1ip1l	85	20	1
Mapk3	79	46	13
Mapk4	4	0	0
Mapk6	45	18	3
Mapk7	3	0	0
Mapk8	25	1	0
Mapk8ip1	14	2	4
Mapk8ip2	7	0	2
Mapk8ip3	16	1	0
Mapk9	41	2	0
Mapkap1	53	24	2
Mapkapk2	64	38	2
Mapkapk3	31	15	7
Mapkapk5	16	2	0
Mapkbp1	13	3	0
Mapre1	97	67	186
Mapre2	65	27	5
Mapre3	32	8	4
Mapt	13	5	15
March1	21	8	0
March10	0	0	19
March11	0	0	18
March2	85	50	4
March3	0	0	0
March4	1	1	0
March5	80	62	22
March6	39	16	1
March7	57	7	1
March8	23	10	0
March9	1	0	0
Marcks	86	45	29
Marcksl1	55	41	182
Marcksl1-ps4	2	0	0
Marco	1	1	3
Mark1	5	2	0
Mark2	87	39	1
Mark3	70	22	0
Mark4	8	0	0
Mars	32	4	3
Mars2	2	0	0
Marveld1	27	7	0
Marveld2	13	3	0
Marveld3	16	1	1
Mas1	0	0	0
Masp1	2	0	0
Masp2	1	1	0
Mast1	17	0	0
Mast2	25	1	0
Mast3	23	1	0
Mast4	42	12	0
Mastl	1	0	0
Mat1a	6	1	3
Mat2a	99	68	83
Mat2b	88	53	10
Matk	3	0	2
Matn1	0	0	19
Matn2	10	4	10
Matn3	0	0	15
Matn4	4	3	6
Matr3	97	64	8
Mau2	63	7	0
Mavs	13	4	1
Max	82	60	5
Maz	56	20	1
Mb	1	3	3
Mbd1	27	4	0
Mbd2	72	20	1
Mbd3	60	47	8
Mbd4	1	0	0
Mbd5	5	0	0
Mbd6	8	2	0
Mbip	12	3	1
Mbl1	1	1	1
Mbl2	2	1	4
Mblac1	0	0	0
Mblac2	12	1	0
Mbnl1	100	69	95
Mbnl2	98	56	5
Mbnl3	22	10	4
Mboat1	14	4	4
Mboat2	10	2	0
Mboat4	0	0	0
Mboat7	54	7	0
Mbp	76	11	15
Mbtd1	40	16	1
Mbtps1	49	22	1
Mbtps2	2	0	0
Mc1r	0	0	1
Mc2r	0	0	0
Mc4r	0	0	0
Mc5r	2	0	0
Mcam	14	11	2
Mcat	12	1	0
Mcc	30	3	0
Mccc1	24	3	1
Mccc2	15	5	2
Mcee	59	31	27
Mcf2	0	0	0
Mcf2l	17	4	0
Mcfd2	67	33	23
Mchr1	1	0	0
Mcl1	101	69	91
Mcm10	3	1	0
Mcm2	8	4	32
Mcm3	14	4	16
Mcm3ap	10	0	0
Mcm4	15	3	4
Mcm5	7	4	38
Mcm6	28	4	66
Mcm7	17	4	63
Mcm8	0	0	0
Mcm9	1	0	0
Mcmbp	96	26	1
Mcoln1	36	0	0
Mcoln2	2	0	0
Mcoln3	0	0	1
Mcph1	3	0	0
Mcpt1	0	0	0
Mcpt2	0	0	0
Mcpt4	0	0	3
Mcpt8	0	3	15
Mcrs1	53	30	4
Mctp1	13	1	0
Mctp2	8	2	0
Mcts1	61	51	17
Mcts2	5	1	2
Mdc1	12	0	0
Mdfi	8	9	2
Mdfic	23	11	0
Mdga1	1	0	0
Mdga2	4	0	0
Mdh1	99	65	300
Mdh1b	0	1	3
Mdh2	103	70	233
Mdk	12	6	67
Mdm1	9	2	1
Mdm2	68	31	8
Mdm4	28	0	0
Mdn1	29	4	0
Mdp1	40	31	5
Me1	23	11	18
Me2	43	13	3
Me3	4	1	0
Mea1	90	48	43
Meaf6	32	13	2
Mecom	12	7	1
Mecp2	54	12	0
Mecr	19	2	2
Med1	94	19	0
Med10	73	44	53
Med11	37	3	2
Med12	11	0	0
Med12l	6	0	0
Med13	72	25	0
Med13l	68	20	0
Med14	27	2	0
Med15	66	8	0
Med16	33	1	3
Med17	19	1	1
Med18	1	0	0
Med19	36	15	3
Med20	23	4	0
Med21	55	38	27
Med22	15	2	0
Med23	6	0	0
Med24	19	1	0
Med25	50	14	2
Med26	15	0	2
Med27	34	1	0
Med28	93	67	148
Med29	49	26	4
Med30	53	36	2
Med31	39	20	0
Med4	38	11	1
Med6	29	5	0
Med7	37	15	4
Med8	39	28	12
Med9	29	16	23
Mef2a	69	17	1
Mef2b	0	0	0
Mef2c	51	32	20
Mef2d	28	0	0
Mefv	3	0	0
Meg3	16	12	185
Megf10	6	0	0
Megf11	2	0	0
Megf6	5	3	0
Megf8	10	1	0
Megf9	21	0	0
Mei1	0	0	0
Mei4	0	0	0
Meig1	2	2	20
Meis1	21	5	0
Meis2	16	8	0
Meis3	10	0	0
Melk	2	2	0
Memo1	28	10	6
Men1	22	0	1
Meox1	7	7	2
Meox2	8	6	0
Mep1a	3	1	4
Mep1b	1	0	6
Mepce	21	6	0
Mepe	0	0	0
Mertk	10	0	2
Mesdc1	38	23	1
Mesdc2	60	24	5
Mesp1	0	0	19
Mesp2	0	0	0
Mest	11	2	38
Met	15	9	0
Metap1	33	8	1
Metap1d	13	0	0
Metap2	97	68	188
Metrn	5	4	8
Metrnl	30	28	1
Mettl1	23	4	2
Mettl10	29	10	1
Mettl13	0	0	0
Mettl14	13	0	0
Mettl15	1	0	0
Mettl16	25	7	0
Mettl17	5	0	0
Mettl2	14	3	0
Mettl21a	3	0	0
Mettl22	3	0	1
Mettl3	22	0	0
Mettl4	0	0	0
Mettl5	20	3	0
Mettl6	11	3	0
Mettl7a1	41	24	11
Mettl7a2	0	0	1
Mettl7a3	0	0	0
Mettl7b	5	2	4
Mettl8	1	0	0
Mettl9	60	49	58
Mex3a	3	0	0
Mex3b	1	0	0
Mex3c	17	6	0
Mex3d	2	0	1
Mfap1a	63	30	0
Mfap1b	81	1	0
Mfap2	14	10	68
Mfap3	60	2	0
Mfap3l	10	5	4
Mfap4	7	8	56
Mfap5	9	10	48
Mff	86	57	57
Mfge8	62	33	211
Mfhas1	30	5	0
Mfn1	26	8	0
Mfn2	29	9	2
Mfng	19	9	4
Mfsd1	66	25	9
Mfsd10	42	11	11
Mfsd11	33	4	4
Mfsd12	0	0	0
Mfsd2a	11	0	3
Mfsd2b	0	0	0
Mfsd3	1	0	0
Mfsd5	78	11	1
Mfsd6	29	16	0
Mfsd6l	3	1	0
Mfsd7a	2	0	0
Mfsd7b	8	1	0
Mfsd7c	2	0	0
Mfsd8	3	0	0
Mfsd9	0	0	0
Mga	67	20	0
Mgam	7	0	5
Mgat1	75	38	1
Mgat2	84	55	3
Mgat3	12	3	1
Mgat4a	35	5	0
Mgat4b	42	15	0
Mgat4c	2	0	5
Mgat5	4	0	1
Mgat5b	2	0	0
Mgea5	94	30	1
Mgl2	9	6	13
Mgll	47	19	32
Mgmt	5	0	0
Mgp	72	45	140
Mgrn1	66	10	0
Mgst1	52	38	139
Mgst2	13	14	35
Mgst3	52	34	58
Mia2	5	0	4
Mia3	90	33	2
Miat	1	0	1
Mib1	14	0	0
Mib2	10	2	0
Mical1	21	3	0
Mical2	22	4	0
Mical3	6	0	1
Micalcl	1	0	0
Micall1	18	8	0
Micall2	5	0	0
Micu1	48	11	4
Mid1	23	0	0
Mid1ip1	52	31	23
Mid2	7	0	0
Midn	90	42	0
Mier1	94	39	0
Mier2	1	0	0
Mier3	44	2	0
Mif	100	70	414
Mif4gd	55	34	9
Miip	3	4	0
Mill1	1	0	0
Mill2	2	0	0
Mink1	23	8	0
Minos1	103	74	512
Minpp1	28	15	10
Mios	7	0	0
Miox	2	8	27
Mip	0	0	0
Mipep	13	1	4
Mipol1	2	0	1
Mir15a	0	0	0
Mir17hg	1	0	0
Mir1931	5	1	0
Mir1938	10	0	0
Mir1983	0	0	0
Mir207	1	0	0
Mir212	0	0	0
Mir24-2	42	0	0
Mir26b	0	0	0
Mir3091	0	0	0
Mir3096	0	0	0
Mir31	2	0	0
Mir320	0	0	0
Mir344b	0	0	0
Mir3473d	0	0	0
Mir34c	0	0	0
Mir423	0	0	0
Mir449c	0	0	0
Mir5107	1	0	0
Mir5136	0	0	0
Mir692-1	35	0	0
Mir7-1	0	0	0
Mir703	65	62	37
Mir744	0	0	0
Mirg	0	0	0
Mirlet7a-1	0	0	0
Mirlet7b	0	0	0
Mirlet7e	0	0	0
Mis12	11	2	0
Mis18bp1	3	2	0
Mitd1	21	10	0
Mitf	17	2	0
Mixl1	0	0	0
Mki67	9	3	6
Mkks	32	23	7
Mkl1	37	1	0
Mkl2	56	13	0
Mkln1	66	10	1
Mknk1	22	6	0
Mknk2	89	50	1
Mkrn1	82	45	54
Mkrn2	21	1	0
Mkrn3	0	0	0
Mks1	0	0	0
Mkx	1	1	0
Mlana	1	0	1
Mlc1	3	1	5
Mlec	74	41	15
Mlf1	4	5	28
Mlf2	100	62	100
Mlh1	8	0	0
Mlh3	5	0	0
Mlkl	3	0	0
Mllt1	9	0	0
Mllt10	57	29	0
Mllt11	11	1	39
Mllt3	32	5	8
Mllt6	54	9	0
Mlph	10	1	5
Mlst8	3	0	0
Mlx	36	15	1
Mlxip	77	4	0
Mlxipl	7	1	2
Mlycd	19	3	0
Mmaa	8	0	0
Mmab	3	0	0
Mmachc	14	0	0
Mmadhc	56	27	12
Mmd	25	7	1
Mmd2	5	0	6
Mme	6	3	3
Mmel1	0	0	3
Mmgt1	28	1	0
Mmgt2	17	5	2
Mmp10	0	0	1
Mmp11	2	0	5
Mmp12	1	1	1
Mmp13	1	1	5
Mmp14	36	13	77
Mmp15	17	6	3
Mmp16	3	0	0
Mmp17	3	0	0
Mmp19	11	3	4
Mmp2	17	15	78
Mmp20	0	0	0
Mmp21	0	0	0
Mmp23	8	7	20
Mmp24	1	0	0
Mmp25	2	0	0
Mmp27	0	0	0
Mmp28	3	0	0
Mmp3	2	1	5
Mmp7	0	0	4
Mmp8	6	4	37
Mmp9	5	3	19
Mmrn1	0	1	2
Mmrn2	14	10	16
Mms19	15	0	0
Mms22l	3	0	0
Mn1	17	4	0
Mnat1	32	14	1
Mnd1	3	0	0
Mndal	51	37	11
Mns1	6	5	32
Mnt	12	2	0
Moap1	1	0	0
Mob1a	81	0	1
Mob1b	9	0	0
Mob2	67	25	4
Mob3a	62	9	1
Mob3b	23	2	0
Mob3c	17	8	0
Mob4	83	52	27
Mobp	3	0	10
Mocos	4	1	0
Mocs1	7	6	2
Mocs2	53	30	13
Mocs3	4	0	3
Mog	1	0	7
Mogat1	0	0	10
Mogat2	1	0	4
Mogs	37	2	0
Mon1a	16	1	0
Mon1b	1	0	0
Mon2	48	6	0
Morc1	0	0	0
Morc2a	10	0	0
Morc2b	0	0	0
Morc3	48	11	0
Morc4	2	0	1
Morf4l1	103	74	24
Morf4l2	97	61	153
Morn1	5	1	0
Morn2	17	10	19
Morn3	0	1	10
Morn4	4	0	4
Morn5	0	2	19
Mos	0	0	0
Mospd1	12	0	0
Mospd2	12	0	0
Mospd3	51	23	8
Mospd4	0	0	9
Mov10	6	0	0
Mov10l1	1	0	0
Moxd1	8	4	3
Mpdu1	34	25	14
Mpdz	12	4	0
Mpeg1	21	15	57
Mpg	18	3	0
Mphosph10	34	11	0
Mphosph6	30	12	2
Mphosph8	39	23	5
Mphosph9	6	0	0
Mpi	11	0	5
Mpl	1	0	0
Mpnd	59	34	0
Mpo	1	6	46
Mpp1	52	23	14
Mpp2	9	2	0
Mpp3	3	0	0
Mpp4	0	0	0
Mpp5	31	8	0
Mpp6	40	15	0
Mpp7	17	5	0
Mppe1	16	0	0
Mpped1	1	0	0
Mpped2	10	3	2
Mprip	74	41	11
Mpst	24	21	11
Mpv17	55	21	2
Mpv17l	6	1	1
Mpv17l2	46	19	12
Mpz	0	0	4
Mpzl1	37	19	15
Mpzl2	14	8	3
Mpzl3	6	4	0
Mr1	6	1	0
Mrap	1	1	9
Mrap2	0	0	0
Mras	14	4	0
Mrc1	11	8	24
Mrc2	8	7	1
Mre11a	1	0	0
Mreg	13	5	2
Mrfap1	105	72	174
Mrgpra2a	1	0	0
Mrgpra2b	2	1	9
Mrgprb1	0	0	2
Mrgprb2	0	0	2
Mrgpre	1	0	0
Mrgprf	10	1	0
Mrgprg	0	0	1
Mrgprx2	0	0	0
Mri1	37	9	1
Mrm1	2	0	0
Mro	3	0	0
Mrpl1	19	5	2
Mrpl10	50	10	1
Mrpl11	37	30	9
Mrpl12	73	57	78
Mrpl13	55	31	69
Mrpl14	70	53	73
Mrpl15	61	39	65
Mrpl16	27	10	6
Mrpl17	79	54	68
Mrpl18	75	55	164
Mrpl19	25	14	15
Mrpl2	47	23	8
Mrpl20	85	66	174
Mrpl21	51	32	40
Mrpl22	35	16	5
Mrpl23	87	68	23
Mrpl24	65	61	47
Mrpl27	63	36	9
Mrpl28	62	45	53
Mrpl3	46	12	5
Mrpl30	91	69	166
Mrpl32	60	45	25
Mrpl33	95	72	214
Mrpl34	62	42	92
Mrpl35	45	27	28
Mrpl36	65	46	81
Mrpl37	42	11	9
Mrpl38	38	19	12
Mrpl39	40	8	22
Mrpl4	83	48	16
Mrpl40	49	29	39
Mrpl41	55	28	32
Mrpl42	79	60	196
Mrpl43	66	52	24
Mrpl44	25	14	5
Mrpl45	34	12	16
Mrpl46	30	13	5
Mrpl47	11	1	8
Mrpl48	59	47	4
Mrpl49	32	11	3
Mrpl50	30	18	11
Mrpl51	72	52	135
Mrpl52	90	70	285
Mrpl54	72	64	114
Mrpl55	41	29	27
Mrpl9	47	22	3
Mrps10	24	10	2
Mrps11	25	16	7
Mrps12	62	44	62
Mrps14	93	68	212
Mrps15	60	43	37
Mrps16	72	63	60
Mrps17	62	49	52
Mrps18a	67	46	20
Mrps18b	30	17	0
Mrps18c	75	52	68
Mrps2	16	0	0
Mrps21	93	72	116
Mrps22	16	7	9
Mrps23	50	38	11
Mrps24	89	70	134
Mrps25	41	26	7
Mrps26	56	38	32
Mrps27	10	0	0
Mrps28	54	35	13
Mrps30	32	13	1
Mrps31	21	0	0
Mrps33	85	67	18
Mrps34	44	40	13
Mrps35	26	12	7
Mrps36	65	53	7
Mrps5	38	21	1
Mrps6	41	27	59
Mrps7	62	46	15
Mrps9	28	19	3
Mrrf	19	6	2
Mrs2	8	0	2
Mrto4	32	19	34
Mrvi1	4	3	0
Ms4a1	7	6	12
Ms4a10	0	0	2
Ms4a15	0	0	0
Ms4a18	0	0	1
Ms4a2	0	0	4
Ms4a3	1	1	28
Ms4a4b	12	9	40
Ms4a4c	16	13	28
Ms4a4d	9	5	14
Ms4a6b	25	20	55
Ms4a6c	19	12	62
Ms4a6d	12	9	20
Ms4a7	7	6	16
Ms4a8a	9	3	7
Msc	2	1	3
Msh2	22	3	0
Msh3	3	1	0
Msh4	0	0	0
Msh5	0	1	0
Msh6	12	2	0
Msi1	0	0	0
Msi2	71	20	4
Msl1	64	33	3
Msl2	34	14	0
Msl3	43	13	0
Msl3l2	7	0	2
Msln	0	2	2
Mslnl	0	0	0
Msmb	0	0	5
Msn	84	66	80
Msr1	10	4	5
Msra	24	8	16
Msrb2	13	3	3
Msrb3	20	6	0
Mst1	4	1	0
Mst1r	12	1	0
Mstn	0	0	0
Msto1	6	1	2
Msx1	3	1	4
Msx2	4	2	1
Msx3	0	0	0
Mt1	97	56	525
Mt2	59	40	214
Mt3	10	2	6
Mt4	3	3	0
Mta1	10	6	0
Mta2	80	31	7
Mta3	51	17	2
Mtag2	0	0	0
Mtap	22	3	5
Mtbp	0	0	0
Mtch1	91	55	28
Mtch2	86	56	135
Mtcp1	11	2	0
Mtdh	96	69	204
Mtf1	24	6	3
Mtf2	37	13	7
Mtfmt	3	0	0
Mtfp1	7	1	1
Mtfr1	28	13	18
Mtg1	14	0	1
Mthfd1	30	7	18
Mthfd1l	4	2	0
Mthfd2	19	14	4
Mthfd2l	17	0	1
Mthfr	1	0	0
Mthfs	42	10	1
Mthfsd	11	4	2
Mtif2	38	6	0
Mtif3	31	1	0
Mtl5	0	0	3
Mtm1	6	0	0
Mtmr1	14	1	0
Mtmr10	9	1	0
Mtmr11	14	1	0
Mtmr12	14	0	0
Mtmr14	18	6	1
Mtmr2	75	4	0
Mtmr3	40	7	0
Mtmr4	18	0	0
Mtmr6	57	19	3
Mtmr7	7	1	0
Mtmr9	6	0	0
Mtnr1a	0	0	0
Mto1	12	0	0
Mtor	20	0	0
Mtpap	26	4	0
Mtpn	98	62	37
Mtr	3	0	0
Mtrf1	1	0	0
Mtrf1l	4	0	0
Mtrr	1	0	0
Mtss1	59	21	0
Mtss1l	9	1	0
Mttp	5	1	5
Mtus1	56	25	2
Mtus2	2	1	0
Mtx1	43	19	19
Mtx2	42	26	43
Mtx3	1	0	0
Muc1	5	4	24
Muc13	6	0	12
Muc15	2	0	1
Muc19	0	0	0
Muc20	1	0	1
Muc4	5	2	1
Muc5ac	0	0	14
Muc5b	0	0	0
Muc6	0	0	2
Mucl1	0	0	0
Mug-ps1	1	0	0
Mug1	3	1	1
Mug2	1	1	0
Mul1	21	7	3
Mum1	20	12	18
Mum1l1	4	0	0
Mup12	1	1	0
Mup15	2	0	0
Mup20	5	1	0
Mup21	1	1	0
Mup3	6	2	3
Mup4	0	0	0
Mup5	0	0	0
Mup6	0	0	0
Mup9	1	0	0
Murc	1	0	0
Mus81	4	0	0
Musk	3	0	0
Mustn1	14	13	16
Mut	43	8	1
Mutyh	1	0	0
Mvd	11	5	1
Mvk	7	2	2
Mvp	65	34	5
Mx1	1	0	0
Mx2	0	1	0
Mxd1	37	9	15
Mxd3	2	3	1
Mxd4	71	16	73
Mxi1	44	13	0
Mxra7	21	13	6
Mxra8	23	18	32
Myadm	80	42	7
Myadml2	1	0	0
Myb	9	6	5
Mybbp1a	60	16	12
Mybl1	1	0	0
Mybl2	2	2	0
Mybpc1	1	0	1
Mybpc2	0	0	1
Mybpc3	1	1	3
Mybph	0	0	0
Mybphl	1	1	1
Myc	51	16	9
Mycbp	31	15	24
Mycbp2	94	62	1
Mycbpap	3	1	4
Mycn	2	0	0
Myct1	13	11	8
Myd88	54	24	3
Myef2	61	6	0
Myf5	2	1	0
Myf6	0	0	0
Myg1	32	9	0
Myh1	0	0	0
Myh10	22	7	1
Myh11	5	6	15
Myh13	0	0	0
Myh14	21	9	3
Myh15	0	0	0
Myh2	0	0	0
Myh3	0	0	0
Myh4	0	0	1
Myh6	1	2	5
Myh7	3	1	5
Myh7b	0	0	0
Myh9	96	54	9
Myl1	2	1	7
Myl10	1	1	21
Myl12a	105	73	463
Myl12b	105	71	253
Myl2	1	0	17
Myl3	1	0	15
Myl4	3	7	14
Myl6	105	74	563
Myl6b	0	0	0
Myl7	1	6	17
Myl9	14	13	77
Mylip	52	16	1
Mylk	21	16	45
Mylk2	0	0	0
Mylk3	1	1	0
Mylk4	1	1	0
Mylpf	0	1	6
Mynn	8	0	0
Myo10	41	16	0
Myo15	0	0	0
Myo16	0	0	0
Myo18a	48	10	0
Myo18b	2	1	0
Myo19	5	0	0
Myo1a	4	0	7
Myo1b	30	13	2
Myo1c	70	38	2
Myo1d	26	7	0
Myo1e	46	19	0
Myo1f	28	15	14
Myo1g	31	19	5
Myo1h	0	0	0
Myo3b	0	0	0
Myo5a	33	8	0
Myo5b	15	5	2
Myo5c	9	2	0
Myo6	51	14	0
Myo7a	4	3	0
Myo7b	5	0	2
Myo9a	39	7	0
Myo9b	41	4	0
Myoc	2	4	2
Myocd	3	2	0
Myod1	2	1	1
Myof	28	12	4
Myog	0	0	4
Myom1	3	2	0
Myom2	1	1	2
Myom3	0	0	1
Myot	0	0	2
Myoz1	0	0	2
Myoz2	1	1	2
Mypn	1	1	0
Mypop	2	1	2
Myrip	0	0	0
Mysm1	82	12	0
Myt1	7	0	0
Myt1l	5	0	0
Myzap	14	7	1
Mzf1	0	0	0
Mzt1	36	17	2
Mzt2	24	8	9
N4bp1	42	17	0
N4bp2	8	0	0
N4bp2l1	21	5	2
N4bp2l2	75	45	3
N4bp3	13	12	0
N6amt1	24	5	4
Naa10	59	36	48
Naa11	0	0	0
Naa15	69	26	6
Naa16	10	2	0
Naa20	79	37	0
Naa25	23	2	1
Naa30	19	4	2
Naa35	43	12	2
Naa38	63	51	182
Naa40	3	2	0
Naa50	67	49	24
Naaa	38	20	17
Naalad2	7	2	0
Nab1	65	33	0
Nab2	13	13	1
Naca	104	74	593
Nacad	3	0	0
Nacc1	24	8	0
Nacc2	18	7	0
Nadk	85	45	20
Nadsyn1	4	0	0
Nae1	39	16	3
Naf1	17	6	0
Naga	53	20	3
Nagk	46	16	5
Naglu	19	3	1
Nagpa	33	8	0
Nags	1	1	0
Naif1	5	0	0
Naip1	2	0	0
Naip2	16	1	0
Naip5	7	0	0
Naip6	1	0	0
Nalcn	6	0	0
Nampt	59	35	8
Nanog	0	0	0
Nanos1	1	0	0
Nanos2	0	0	0
Nanos3	0	0	0
Nanp	2	1	0
Nans	53	26	24
Nap1l1	91	68	153
Nap1l2	4	0	0
Nap1l3	5	0	0
Nap1l4	91	53	19
Nap1l5	10	0	4
Napa	101	60	47
Napb	1	0	0
Napepld	4	0	0
Napg	28	3	0
Napsa	28	25	70
Narf	21	4	0
Narfl	23	0	0
Nars	92	53	48
Nars2	3	0	0
Nasp	56	19	79
Nat1	0	0	0
Nat10	6	0	0
Nat14	6	2	0
Nat2	2	0	0
Nat3	0	0	0
Nat6	32	5	2
Nat8	0	1	2
Nat8l	2	0	0
Nat9	16	8	1
Nav1	47	16	2
Nav2	25	3	0
Nav3	4	0	0
Nbas	13	0	1
Nbea	12	2	0
Nbeal1	47	18	0
Nbeal2	12	2	1
Nbl1	32	24	44
Nbn	29	0	0
Nbr1	53	16	3
Ncald	15	6	1
Ncam1	17	4	9
Ncam2	6	0	0
Ncan	4	0	0
Ncapd2	6	3	10
Ncapd3	11	4	0
Ncapg	4	2	0
Ncapg2	6	2	0
Ncaph	5	2	3
Ncaph2	84	32	8
Ncbp1	41	7	3
Ncbp2	46	23	9
Nccrp1	0	1	0
Ncdn	14	0	2
Nceh1	29	13	1
Ncf1	28	20	31
Ncf2	30	20	31
Ncf4	29	22	35
Nck1	57	23	2
Nck2	14	2	0
Nckap1	52	1	2
Nckap1l	35	18	2
Nckap5	3	2	0
Nckap5l	0	0	0
Nckipsd	10	0	0
Ncl	104	71	247
Ncln	53	16	2
Ncoa1	62	10	0
Ncoa2	38	0	0
Ncoa3	93	23	0
Ncoa4	43	31	1
Ncoa5	17	3	0
Ncoa6	37	3	0
Ncoa7	24	16	4
Ncor1	103	71	8
Ncor2	58	15	0
Ncr1	3	1	5
Ncs1	23	3	0
Ncstn	79	19	2
Nctc1	0	0	0
Ndc80	5	3	1
Nde1	25	10	1
Ndel1	90	43	4
Ndfip1	103	36	5
Ndfip2	73	42	3
Ndn	17	5	43
Ndor1	14	2	1
Ndp	2	0	0
Ndrg1	51	36	33
Ndrg2	39	20	36
Ndrg3	47	10	4
Ndrg4	12	1	2
Ndst1	40	4	1
Ndst2	4	0	1
Ndst3	2	1	0
Ndst4	3	0	3
Ndufa1	103	71	266
Ndufa10	92	51	101
Ndufa11	99	70	334
Ndufa12	94	67	301
Ndufa13	104	74	477
Ndufa2	103	74	548
Ndufa3	104	74	546
Ndufa4	103	73	533
Ndufa4l2	13	12	11
Ndufa5	90	68	397
Ndufa6	104	74	479
Ndufa7	105	73	443
Ndufa8	98	69	93
Ndufa9	94	43	90
Ndufab1	89	66	182
Ndufaf1	10	0	0
Ndufaf2	31	14	15
Ndufaf3	41	25	21
Ndufaf4	34	16	1
Ndufb10	101	72	234
Ndufb11	101	73	274
Ndufb2	89	69	304
Ndufb3	96	69	180
Ndufb4	99	72	143
Ndufb5	96	71	329
Ndufb6	95	65	350
Ndufb7	103	72	275
Ndufb8	101	72	391
Ndufb9	103	73	521
Ndufc1	94	71	379
Ndufc2	96	71	257
Ndufs1	62	17	10
Ndufs2	96	66	102
Ndufs3	86	64	96
Ndufs4	93	65	166
Ndufs5	84	6	51
Ndufs6	98	71	295
Ndufs7	98	68	257
Ndufs8	97	65	178
Ndufv1	88	49	58
Ndufv2	96	69	281
Ndufv3	97	71	412
Neat1	86	67	98
Neb	2	0	0
Nebl	10	0	0
Necab1	3	0	0
Necab2	5	1	1
Necab3	0	0	0
Necap1	17	2	0
Necap2	70	40	30
Nedd1	9	1	0
Nedd4	79	45	72
Nedd4l	29	9	1
Nedd8	101	73	442
Nedd9	51	27	0
Nefh	1	0	0
Nefl	1	0	3
Nefm	5	0	4
Negr1	7	1	0
Neil1	2	0	1
Neil2	0	0	0
Neil3	5	2	0
Nek1	12	1	0
Nek10	0	0	0
Nek11	1	1	0
Nek2	2	2	3
Nek3	1	0	0
Nek4	1	0	0
Nek5	2	1	0
Nek6	21	4	3
Nek7	72	13	1
Nek8	0	0	0
Nek9	47	6	0
Nell1	3	0	0
Nell2	4	0	1
Nemf	77	27	1
Nenf	64	51	40
Neo1	30	8	0
Nepn	0	0	0
Nes	15	6	1
Nespas	1	0	0
Net1	31	20	8
Neto1	2	0	0
Neto2	3	0	0
Neu1	45	20	12
Neu2	0	0	0
Neu3	0	0	0
Neu4	1	0	1
Neurl1a	6	1	0
Neurl1b	4	1	0
Neurl2	1	0	0
Neurl3	40	19	0
Neurl4	2	0	0
Neurod1	6	0	4
Neurod2	1	0	2
Neurod4	0	0	0
Neurog1	0	0	0
Neurog2	0	0	0
Neurog3	1	0	1
Nexn	8	3	7
Nf1	35	8	0
Nf2	37	5	1
Nfam1	21	10	2
Nfasc	10	0	2
Nfat5	62	25	0
Nfatc1	65	11	0
Nfatc2	15	0	0
Nfatc2ip	2	2	1
Nfatc3	46	4	0
Nfatc4	5	1	0
Nfe2	8	6	19
Nfe2l1	72	37	1
Nfe2l2	95	53	24
Nfe2l3	4	2	2
Nfia	70	32	0
Nfib	53	38	13
Nfic	80	34	2
Nfil3	52	23	6
Nfix	47	15	7
Nfkb1	73	37	1
Nfkb2	49	23	6
Nfkbia	103	72	318
Nfkbib	73	35	16
Nfkbid	16	10	15
Nfkbie	18	8	2
Nfkbil1	8	8	0
Nfkbiz	79	41	30
Nfrkb	6	0	0
Nfs1	28	13	2
Nfu1	68	33	26
Nfx1	54	5	0
Nfxl1	6	1	0
Nfya	3	3	0
Nfyb	37	17	4
Nfyc	52	10	0
Ngb	1	1	0
Ngdn	73	47	3
Ngef	8	4	0
Ngf	9	6	0
