	Atlas	cellType	Background.cell.types	Logic	genes	precision	recall	f1
526	TM, 10X	Spleen.dendritic cell	Tissue	AND	Gm8221, Apol7c, A530099J19Rik, Xcr1, Tlr11	1	0.104166666666667	0.188679245283019
527	TM, 10X	Spleen.dendritic cell	All	OR	Gm8221, Apol7c, A530099J19Rik, Xcr1, Tlr11	0.195171026156942	0.673611111111111	0.302652106084243
528	TM, 10X	Spleen.dendritic cell	Tissue	OR	Gm8221, Apol7c, A530099J19Rik, Xcr1, Tlr11	0.541899441340782	0.673611111111111	0.60061919504644
529	TM, 10X	Spleen.macrophage	All	AND	Clec4a4, Sirpb1a, Emr4, Treml4, Sirpb1b	0.333333333333333	0.00506329113924051	0.00997506234413965
530	TM, 10X	Spleen.macrophage	Tissue	AND	Clec4a4, Sirpb1a, Emr4, Treml4, Sirpb1b	1	0.00506329113924051	0.0100755667506297
531	TM, 10X	Spleen.macrophage	All	OR	Clec4a4, Sirpb1a, Emr4, Treml4, Sirpb1b	0.137895812053115	0.683544303797468	0.229494262643434
532	TM, 10X	Spleen.macrophage	Tissue	OR	Clec4a4, Sirpb1a, Emr4, Treml4, Sirpb1b	0.712401055408971	0.683544303797468	0.697674418604651
533	TM, 10X	Spleen.T cell	All	AND	Ms4a4b, Cd3g, Cd3d, Lat, Lck	0.477557027225901	0.567555749890686	0.518681318681319
534	TM, 10X	Spleen.T cell	Tissue	AND	Ms4a4b, Cd3g, Cd3d, Lat, Lck	0.990839694656489	0.567555749890686	0.7217125382263
535	TM, 10X	Spleen.T cell	All	OR	Ms4a4b, Cd3g, Cd3d, Lat, Lck	0.200809574093629	0.997813729777	0.334334480990404
536	TM, 10X	Spleen.T cell	Tissue	OR	Ms4a4b, Cd3g, Cd3d, Lat, Lck	0.594425631674915	0.997813729777	0.745021221025139
537	TM, 10X	Thymus.stromal cell	All	AND	Itgae, Gpr114, Actn2, Ccr9, Cd8a	0.4	0.0357142857142857	0.0655737704918033
538	TM, 10X	Thymus.stromal cell	Tissue	AND	Itgae, Gpr114, Actn2, Ccr9, Cd8a	0.666666666666667	0.0357142857142857	0.0677966101694915
539	TM, 10X	Thymus.stromal cell	All	OR	Itgae, Gpr114, Actn2, Ccr9, Cd8a	0.0220152413209145	0.928571428571429	0.043010752688172
540	TM, 10X	Thymus.stromal cell	Tissue	OR	Itgae, Gpr114, Actn2, Ccr9, Cd8a	0.0778443113772455	0.928571428571429	0.143646408839779
541	TM, 10X	Thymus.T cell	All	AND	Arpp21, Dntt, Rag1, Ccr9, Rag2	0.99748743718593	0.301442672741078	0.462973760932945
542	TM, 10X	Thymus.T cell	Tissue	AND	Arpp21, Dntt, Rag1, Ccr9, Rag2	0.99748743718593	0.301442672741078	0.462973760932945
543	TM, 10X	Thymus.T cell	All	OR	Arpp21, Dntt, Rag1, Ccr9, Rag2	0.451983685576567	0.925588458618071	0.607374190333832
544	TM, 10X	Thymus.T cell	Tissue	OR	Arpp21, Dntt, Rag1, Ccr9, Rag2	0.934815950920245	0.925588458618071	0.930179320869897
545	TM, 10X	Tongue.basal cell of epidermis	All	AND	Mt4, Krt6a, Them5, Col17a1, Wnt10a	0.926001754899093	0.622615535889872	0.744590780809031
546	TM, 10X	Tongue.basal cell of epidermis	Tissue	AND	Mt4, Krt6a, Them5, Col17a1, Wnt10a	0.926001754899093	0.622615535889872	0.744590780809031
547	TM, 10X	Tongue.basal cell of epidermis	All	OR	Mt4, Krt6a, Them5, Col17a1, Wnt10a	0.549254698639015	1	0.709056682702363
548	TM, 10X	Tongue.basal cell of epidermis	Tissue	OR	Mt4, Krt6a, Them5, Col17a1, Wnt10a	0.674582117272486	1	0.805672185692783
549	TM, 10X	Tongue.keratinocyte	All	AND	Acer1, Ly6g6e, Sdr16c5, Krt32, Tgm3	0.836065573770492	0.35885761589404	0.502172024326673
550	TM, 10X	Tongue.keratinocyte	Tissue	AND	Acer1, Ly6g6e, Sdr16c5, Krt32, Tgm3	0.836065573770492	0.35885761589404	0.502172024326673
551	TM, 10X	Tongue.keratinocyte	All	OR	Acer1, Ly6g6e, Sdr16c5, Krt32, Tgm3	0.437259571350064	0.987996688741722	0.606222222222222
552	TM, 10X	Tongue.keratinocyte	Tissue	OR	Acer1, Ly6g6e, Sdr16c5, Krt32, Tgm3	0.474269819193324	0.987996688741722	0.640891394818096
553	TM, 10X	Trachea.basal cell of epithelium of trachea	All	AND	Trpm5, Sh2d7, Gnb3, Ly6g6f, Cfc1	1	0.0555555555555556	0.105263157894737
554	TM, 10X	Trachea.basal cell of epithelium of trachea	Tissue	AND	Trpm5, Sh2d7, Gnb3, Ly6g6f, Cfc1	1	0.0555555555555556	0.105263157894737
555	TM, 10X	Trachea.basal cell of epithelium of trachea	All	OR	Trpm5, Sh2d7, Gnb3, Ly6g6f, Cfc1	0.0806451612903226	0.277777777777778	0.125
556	TM, 10X	Trachea.basal cell of epithelium of trachea	Tissue	OR	Trpm5, Sh2d7, Gnb3, Ly6g6f, Cfc1	0.178571428571429	0.277777777777778	0.217391304347826
557	TM, 10X	Trachea.ciliated epithelial cell	All	AND	Wdr20b, Cdh26, 1700024G13Rik, 4833428L15Rik, 4932443I19Rik	1	0.05	0.0952380952380952
558	TM, 10X	Trachea.ciliated epithelial cell	Tissue	AND	Wdr20b, Cdh26, 1700024G13Rik, 4833428L15Rik, 4932443I19Rik	1	0.05	0.0952380952380952
559	TM, 10X	Trachea.ciliated epithelial cell	All	OR	Wdr20b, Cdh26, 1700024G13Rik, 4833428L15Rik, 4932443I19Rik	0.179775280898876	0.8	0.293577981651376
560	TM, 10X	Trachea.ciliated epithelial cell	Tissue	OR	Wdr20b, Cdh26, 1700024G13Rik, 4833428L15Rik, 4932443I19Rik	0.533333333333333	0.8	0.64
561	TM, 10X	Trachea.endothelial cell	All	AND	Kdr, Podxl, Emcn, Esm1, Fam167b	0.576744186046512	0.11934552454283	0.197767145135566
562	TM, 10X	Trachea.endothelial cell	Tissue	AND	Kdr, Podxl, Emcn, Esm1, Fam167b	0.984126984126984	0.11934552454283	0.212875536480687
563	TM, 10X	Trachea.endothelial cell	All	OR	Kdr, Podxl, Emcn, Esm1, Fam167b	0.185698027314112	0.942252165543792	0.3102519410553
564	TM, 10X	Trachea.endothelial cell	Tissue	OR	Kdr, Podxl, Emcn, Esm1, Fam167b	0.758326878388846	0.942252165543792	0.840343347639485
565	TM, 10X	Trachea.epithelial cell	All	AND	Lypd2, Nkx2-1, Aqp5, Aqp4, Gabrp	0.936936936936937	0.125452352231604	0.221276595744681
566	TM, 10X	Trachea.epithelial cell	Tissue	AND	Lypd2, Nkx2-1, Aqp5, Aqp4, Gabrp	0.945454545454545	0.125452352231604	0.221512247071352
567	TM, 10X	Trachea.epithelial cell	All	OR	Lypd2, Nkx2-1, Aqp5, Aqp4, Gabrp	0.277576197387518	0.922798552472859	0.426778242677824
568	TM, 10X	Trachea.epithelial cell	Tissue	OR	Lypd2, Nkx2-1, Aqp5, Aqp4, Gabrp	0.476932668329177	0.922798552472859	0.6288532675709
569	TM, 10X	Trachea.leukocyte	All	AND	Tnip3, C3ar1, Il1b, Nlrp3, Ms4a7	0.62962962962963	0.0378619153674833	0.0714285714285714
570	TM, 10X	Trachea.leukocyte	Tissue	AND	Tnip3, C3ar1, Il1b, Nlrp3, Ms4a7	1	0.0378619153674833	0.0729613733905579
571	TM, 10X	Trachea.leukocyte	All	OR	Tnip3, C3ar1, Il1b, Nlrp3, Ms4a7	0.194793119479312	0.933184855233853	0.322307692307692
572	TM, 10X	Trachea.leukocyte	Tissue	OR	Tnip3, C3ar1, Il1b, Nlrp3, Ms4a7	0.696591853699086	0.933184855233853	0.797715373631604
573	TM, 10X	Trachea.stromal cell	All	AND	Wif1, Cytl1, Chad, Bpifa1, Scara3	0.971596171657919	0.398152834008097	0.564838912321637
574	TM, 10X	Trachea.stromal cell	Tissue	AND	Wif1, Cytl1, Chad, Bpifa1, Scara3	0.971596171657919	0.398152834008097	0.564838912321637
575	TM, 10X	Trachea.stromal cell	All	OR	Wif1, Cytl1, Chad, Bpifa1, Scara3	0.560620132885618	0.992788461538462	0.716588283640016
576	TM, 10X	Trachea.stromal cell	Tissue	OR	Wif1, Cytl1, Chad, Bpifa1, Scara3	0.715118928278502	0.992788461538462	0.831382105207395
577	MCA	Bladder.Basal epithelial cell	All	AND	Krt4, Gsdmc3, Gsdmc2, Krt5, Ivl	0.516666666666667	0.270348837209302	0.354961832061069
578	MCA	Bladder.Basal epithelial cell	Tissue	AND	Krt4, Gsdmc3, Gsdmc2, Krt5, Ivl	0.516666666666667	0.270348837209302	0.354961832061069
579	MCA	Bladder.Basal epithelial cell	All	OR	Krt4, Gsdmc3, Gsdmc2, Krt5, Ivl	0.167976424361493	0.994186046511628	0.287394957983193
580	MCA	Bladder.Basal epithelial cell	Tissue	OR	Krt4, Gsdmc3, Gsdmc2, Krt5, Ivl	0.250549450549451	0.994186046511628	0.400234055002926
581	MCA	Bladder.Epithelial cell_Gm23935 high	All	AND	Gm13398, Fer1l4, Ivl, Htr4, Prom2	1	0.015625	0.0307692307692308
582	MCA	Bladder.Epithelial cell_Gm23935 high	Tissue	AND	Gm13398, Fer1l4, Ivl, Htr4, Prom2	1	0.015625	0.0307692307692308
583	MCA	Bladder.Epithelial cell_Gm23935 high	All	OR	Gm13398, Fer1l4, Ivl, Htr4, Prom2	0.0372340425531915	0.875	0.0714285714285714
584	MCA	Bladder.Epithelial cell_Gm23935 high	Tissue	OR	Gm13398, Fer1l4, Ivl, Htr4, Prom2	0.054421768707483	0.875	0.102470265324794
585	MCA	Bladder.Epithelial cell_Upk3a high	All	AND	Upk3a, Ivl, Upk2, Upk1b, Snx31	0.129840546697039	0.254464285714286	0.171945701357466
586	MCA	Bladder.Epithelial cell_Upk3a high	Tissue	AND	Upk3a, Ivl, Upk2, Upk1b, Snx31	0.129840546697039	0.254464285714286	0.171945701357466
587	MCA	Bladder.Epithelial cell_Upk3a high	All	OR	Upk3a, Ivl, Upk2, Upk1b, Snx31	0.0742838107928048	0.995535714285714	0.138251704897706
588	MCA	Bladder.Epithelial cell_Upk3a high	Tissue	OR	Upk3a, Ivl, Upk2, Upk1b, Snx31	0.116266944734098	0.995535714285714	0.208216619981326
589	MCA	Bladder.Mesenchymal stromal cell	All	AND	Npy1r, Krtdap, Chodl, Asz1, Wnt2	0.933333333333333	0.0392156862745098	0.0752688172043011
590	MCA	Bladder.Mesenchymal stromal cell	Tissue	AND	Npy1r, Krtdap, Chodl, Asz1, Wnt2	0.933333333333333	0.0392156862745098	0.0752688172043011
591	MCA	Bladder.Mesenchymal stromal cell	All	OR	Npy1r, Krtdap, Chodl, Asz1, Wnt2	0.0818094321462945	0.952380952380952	0.150675825393308
592	MCA	Bladder.Mesenchymal stromal cell	Tissue	OR	Npy1r, Krtdap, Chodl, Asz1, Wnt2	0.329138431752178	0.952380952380952	0.489208633093525
593	MCA	Bladder.Stromal cell_Car3 high	All	AND	Avpr1a, RP24-105I7.2, Bmp5, Dkk2, Notum	1	0.0211864406779661	0.04149377593361
594	MCA	Bladder.Stromal cell_Car3 high	Tissue	AND	Avpr1a, RP24-105I7.2, Bmp5, Dkk2, Notum	1	0.0211864406779661	0.04149377593361
595	MCA	Bladder.Stromal cell_Car3 high	All	OR	Avpr1a, RP24-105I7.2, Bmp5, Dkk2, Notum	0.0637931034482759	0.940677966101695	0.119483315392896
596	MCA	Bladder.Stromal cell_Car3 high	Tissue	OR	Avpr1a, RP24-105I7.2, Bmp5, Dkk2, Notum	0.676829268292683	0.940677966101695	0.787234042553192
597	MCA	Bladder.Stromal cell_Dpt high	All	AND	Krtdap, Fmo2, Scara5, Svep1, Podn	0.952380952380952	0.0278940027894003	0.0542005420054201
598	MCA	Bladder.Stromal cell_Dpt high	Tissue	AND	Krtdap, Fmo2, Scara5, Svep1, Podn	0.952380952380952	0.0278940027894003	0.0542005420054201
599	MCA	Bladder.Stromal cell_Dpt high	All	OR	Krtdap, Fmo2, Scara5, Svep1, Podn	0.106926268751995	0.934449093444909	0.19189460117428
600	MCA	Bladder.Stromal cell_Dpt high	Tissue	OR	Krtdap, Fmo2, Scara5, Svep1, Podn	0.505279034690799	0.934449093444909	0.655898188937836
601	MCA	Bladder.Urothelium	All	AND	Snx31, Ivl, 9530034E10Rik, Cyp4f15, Psapl1	0.617977528089888	0.348101265822785	0.445344129554656
602	MCA	Bladder.Urothelium	Tissue	AND	Snx31, Ivl, 9530034E10Rik, Cyp4f15, Psapl1	0.617977528089888	0.348101265822785	0.445344129554656
603	MCA	Bladder.Urothelium	All	OR	Snx31, Ivl, 9530034E10Rik, Cyp4f15, Psapl1	0.164542936288089	0.939873417721519	0.28005657708628
604	MCA	Bladder.Urothelium	Tissue	OR	Snx31, Ivl, 9530034E10Rik, Cyp4f15, Psapl1	0.244243421052632	0.939873417721519	0.387728459530026
605	MCA	BoneMarrow.B cell	All	AND	Igll1, Vpreb1, Vpreb2, Bfsp2, Vpreb3	0.625	0.0515463917525773	0.0952380952380952
606	MCA	BoneMarrow.B cell	Tissue	AND	Igll1, Vpreb1, Vpreb2, Bfsp2, Vpreb3	0.952380952380952	0.0515463917525773	0.097799511002445
607	MCA	BoneMarrow.B cell	All	OR	Igll1, Vpreb1, Vpreb2, Bfsp2, Vpreb3	0.0453810934554269	0.868556701030928	0.0862554389557205
608	MCA	BoneMarrow.B cell	Tissue	OR	Igll1, Vpreb1, Vpreb2, Bfsp2, Vpreb3	0.181377825618945	0.868556701030928	0.300089047195013
609	MCA	BoneMarrow.Basophil	All	AND	Ms4a2, Fcer1a, Rnase12, Cd200r3, 4930519L02Rik	0.705882352941177	0.028169014084507	0.054176072234763
610	MCA	BoneMarrow.Basophil	Tissue	AND	Ms4a2, Fcer1a, Rnase12, Cd200r3, 4930519L02Rik	1	0.028169014084507	0.0547945205479452
611	MCA	BoneMarrow.Basophil	All	OR	Ms4a2, Fcer1a, Rnase12, Cd200r3, 4930519L02Rik	0.1146875	0.86150234741784	0.202426916712631
612	MCA	BoneMarrow.Basophil	Tissue	OR	Ms4a2, Fcer1a, Rnase12, Cd200r3, 4930519L02Rik	0.19699409554482	0.86150234741784	0.320664045434688
613	MCA	BoneMarrow.Eosinophil progenitor cell	All	AND	Prg3, Rnase12, Ear1, Gm8113, Fgf3	1	0.021978021978022	0.043010752688172
614	MCA	BoneMarrow.Eosinophil progenitor cell	Tissue	AND	Prg3, Rnase12, Ear1, Gm8113, Fgf3	1	0.021978021978022	0.043010752688172
615	MCA	BoneMarrow.Eosinophil progenitor cell	All	OR	Prg3, Rnase12, Ear1, Gm8113, Fgf3	0.0444212176639666	0.934065934065934	0.0848091793464704
616	MCA	BoneMarrow.Eosinophil progenitor cell	Tissue	OR	Prg3, Rnase12, Ear1, Gm8113, Fgf3	0.1	0.934065934065934	0.180658873538789
617	MCA	BoneMarrow.Erythrocyte progenitor_Car1 high	All	AND	Gm15915, Abcb4, Ermap, Car1, Gfi1b	0.432432432432432	0.0197775030902349	0.0378250591016548
618	MCA	BoneMarrow.Erythrocyte progenitor_Car1 high	Tissue	AND	Gm15915, Abcb4, Ermap, Car1, Gfi1b	1	0.0197775030902349	0.0387878787878788
619	MCA	BoneMarrow.Erythrocyte progenitor_Car1 high	All	OR	Gm15915, Abcb4, Ermap, Car1, Gfi1b	0.062355474045132	0.966625463535229	0.117153558052434
620	MCA	BoneMarrow.Erythrocyte progenitor_Car1 high	Tissue	OR	Gm15915, Abcb4, Ermap, Car1, Gfi1b	0.159299246282339	0.966625463535229	0.273522210563134
621	MCA	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	All	AND	Sptb, Ermap, Cldn13, Asb17os, Rhag	0.166666666666667	0.0113636363636364	0.0212765957446809
622	MCA	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Tissue	AND	Sptb, Ermap, Cldn13, Asb17os, Rhag	1	0.0113636363636364	0.0224719101123595
623	MCA	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	All	OR	Sptb, Ermap, Cldn13, Asb17os, Rhag	0.0342515668269932	0.890151515151515	0.0659649122807018
624	MCA	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Tissue	OR	Sptb, Ermap, Cldn13, Asb17os, Rhag	0.193256578947368	0.890151515151515	0.317567567567568
625	MCA	BoneMarrow.Macrophage_C1qc high	All	AND	Ccr3, Spic, Itgad, Cd163, Fcna	0.823529411764706	0.0666666666666667	0.123348017621145
626	MCA	BoneMarrow.Macrophage_C1qc high	Tissue	AND	Ccr3, Spic, Itgad, Cd163, Fcna	1	0.0666666666666667	0.125
627	MCA	BoneMarrow.Macrophage_C1qc high	All	OR	Ccr3, Spic, Itgad, Cd163, Fcna	0.033094960918011	0.947619047619048	0.0639562911778885
628	MCA	BoneMarrow.Macrophage_C1qc high	Tissue	OR	Ccr3, Spic, Itgad, Cd163, Fcna	0.270380434782609	0.947619047619048	0.420718816067653
629	MCA	BoneMarrow.Megakaryocyte progenitor cell	All	AND	F2rl2, Gp9, Itga2b, Mpl, Gp1bb	0.538461538461538	0.0162412993039443	0.0315315315315315
630	MCA	BoneMarrow.Megakaryocyte progenitor cell	Tissue	AND	F2rl2, Gp9, Itga2b, Mpl, Gp1bb	1	0.0162412993039443	0.0319634703196347
631	MCA	BoneMarrow.Megakaryocyte progenitor cell	All	OR	F2rl2, Gp9, Itga2b, Mpl, Gp1bb	0.0721099887766554	0.596287703016241	0.128660826032541
632	MCA	BoneMarrow.Megakaryocyte progenitor cell	Tissue	OR	F2rl2, Gp9, Itga2b, Mpl, Gp1bb	0.230493273542601	0.596287703016241	0.332470892626132
633	MCA	BoneMarrow.Monocyte progenitor	All	AND	F13a1, BC035044, Ms4a6c, Tifab, Bex6	0.869565217391304	0.025273799494524	0.049119934506754
634	MCA	BoneMarrow.Monocyte progenitor	Tissue	AND	F13a1, BC035044, Ms4a6c, Tifab, Bex6	0.882352941176471	0.025273799494524	0.0491400491400491
635	MCA	BoneMarrow.Monocyte progenitor	All	OR	F13a1, BC035044, Ms4a6c, Tifab, Bex6	0.111807510490253	0.886689132266217	0.198575538889675
636	MCA	BoneMarrow.Monocyte progenitor	Tissue	OR	F13a1, BC035044, Ms4a6c, Tifab, Bex6	0.295190015425607	0.886689132266217	0.442924776433456
637	MCA	BoneMarrow.Monocyte progenitor cell_Ctsg high	All	AND	Prss57, Dmkn, Cst7, Atp8b4, Clec12a	0.561122244488978	0.1259559154296	0.20573108008817
638	MCA	BoneMarrow.Monocyte progenitor cell_Ctsg high	Tissue	AND	Prss57, Dmkn, Cst7, Atp8b4, Clec12a	0.569105691056911	0.1259559154296	0.206261510128913
639	MCA	BoneMarrow.Monocyte progenitor cell_Ctsg high	All	OR	Prss57, Dmkn, Cst7, Atp8b4, Clec12a	0.0826721076097635	0.9842555105713	0.152532329464255
640	MCA	BoneMarrow.Monocyte progenitor cell_Ctsg high	Tissue	OR	Prss57, Dmkn, Cst7, Atp8b4, Clec12a	0.124992859183091	0.9842555105713	0.221816707218167
641	MCA	BoneMarrow.Monocyte progenitor cell_Prtn3 high	All	AND	Prss57, Ms4a3, Prtn3, Cst7, Ctsg	0.282497989815063	0.401218119527979	0.331550802139037
642	MCA	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Tissue	AND	Prss57, Ms4a3, Prtn3, Cst7, Ctsg	0.293103448275862	0.401218119527979	0.338743371364294
643	MCA	BoneMarrow.Monocyte progenitor cell_Prtn3 high	All	OR	Prss57, Ms4a3, Prtn3, Cst7, Ctsg	0.0818675149700599	0.999238675295013	0.151336081404399
644	MCA	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Tissue	OR	Prss57, Ms4a3, Prtn3, Cst7, Ctsg	0.105833971696972	0.999238675295013	0.191396281443675
645	MCA	BoneMarrow.Multipotent progenitor_Ctla2a high	All	AND	9030619P08Rik, Flt3, Bex6, Adgrl4, Angpt1	1	0.0006265664160401	0.00125234815278647
646	MCA	BoneMarrow.Multipotent progenitor_Ctla2a high	Tissue	AND	9030619P08Rik, Flt3, Bex6, Adgrl4, Angpt1	1	0.0006265664160401	0.00125234815278647
647	MCA	BoneMarrow.Multipotent progenitor_Ctla2a high	All	OR	9030619P08Rik, Flt3, Bex6, Adgrl4, Angpt1	0.106312292358804	0.481203007518797	0.174149659863946
648	MCA	BoneMarrow.Multipotent progenitor_Ctla2a high	Tissue	OR	9030619P08Rik, Flt3, Bex6, Adgrl4, Angpt1	0.235294117647059	0.481203007518797	0.316049382716049
649	MCA	BoneMarrow.Neutrophil progenitor	All	AND	Gm7665, Mirt2, Gm12854, Pira2, Il1f9	1	0.0099009900990099	0.0196078431372549
650	MCA	BoneMarrow.Neutrophil progenitor	Tissue	AND	Gm7665, Mirt2, Gm12854, Pira2, Il1f9	1	0.0099009900990099	0.0196078431372549
651	MCA	BoneMarrow.Neutrophil progenitor	All	OR	Gm7665, Mirt2, Gm12854, Pira2, Il1f9	0.0235048315487072	0.891089108910891	0.0458015267175572
652	MCA	BoneMarrow.Neutrophil progenitor	Tissue	OR	Gm7665, Mirt2, Gm12854, Pira2, Il1f9	0.106257378984652	0.891089108910891	0.189873417721519
653	MCA	BoneMarrow.Neutrophil_Fcnb high	All	AND	Itgb2l, Fcnb, Cebpe, Trem3, 4930438A08Rik	0.455645161290323	0.0476592155208773	0.0862924780450554
654	MCA	BoneMarrow.Neutrophil_Fcnb high	Tissue	AND	Itgb2l, Fcnb, Cebpe, Trem3, 4930438A08Rik	0.465020576131687	0.0476592155208773	0.0864575363427697
655	MCA	BoneMarrow.Neutrophil_Fcnb high	All	OR	Itgb2l, Fcnb, Cebpe, Trem3, 4930438A08Rik	0.101102307957286	0.99029945170814	0.183473334635671
656	MCA	BoneMarrow.Neutrophil_Fcnb high	Tissue	OR	Itgb2l, Fcnb, Cebpe, Trem3, 4930438A08Rik	0.121437807085596	0.99029945170814	0.216345710863356
657	MCA	BoneMarrow.Neutrophil_Ighg1 high	All	AND	Elane, Fcnb, Mpo, Ltf, Ctsg	0.173596528069439	0.372372372372372	0.236799388904803
658	MCA	BoneMarrow.Neutrophil_Ighg1 high	Tissue	AND	Elane, Fcnb, Mpo, Ltf, Ctsg	0.174181767102121	0.372372372372372	0.237343286438894
659	MCA	BoneMarrow.Neutrophil_Ighg1 high	All	OR	Elane, Fcnb, Mpo, Ltf, Ctsg	0.0818483470566548	1	0.151312052709304
660	MCA	BoneMarrow.Neutrophil_Ighg1 high	Tissue	OR	Elane, Fcnb, Mpo, Ltf, Ctsg	0.123819439280137	1	0.220354685018528
661	MCA	BoneMarrow.Neutrophil_Lcn2 high	All	AND	Ctsg, Elane, Mpo, Ms4a3, Wfdc21	0.20968666411922	0.472347751237357	0.290439960304333
662	MCA	BoneMarrow.Neutrophil_Lcn2 high	Tissue	AND	Ctsg, Elane, Mpo, Ms4a3, Wfdc21	0.212611390933747	0.472347751237357	0.293233584930866
663	MCA	BoneMarrow.Neutrophil_Lcn2 high	All	OR	Ctsg, Elane, Mpo, Ms4a3, Wfdc21	0.116940963309678	1	0.209395065900642
664	MCA	BoneMarrow.Neutrophil_Lcn2 high	Tissue	OR	Ctsg, Elane, Mpo, Ms4a3, Wfdc21	0.172757351574408	1	0.29461738413745
665	MCA	BoneMarrow.Neutrophil_Ltf high	All	AND	Itgb2l, Ly6g, Cd177, 4930438A08Rik, Fpr2	0.75	0.0250160359204618	0.0484171322160149
666	MCA	BoneMarrow.Neutrophil_Ltf high	Tissue	AND	Itgb2l, Ly6g, Cd177, 4930438A08Rik, Fpr2	0.764705882352941	0.0250160359204618	0.0484472049689441
667	MCA	BoneMarrow.Neutrophil_Ltf high	All	OR	Itgb2l, Ly6g, Cd177, 4930438A08Rik, Fpr2	0.0891526030174727	0.958948043617704	0.163138367525098
668	MCA	BoneMarrow.Neutrophil_Ltf high	Tissue	OR	Itgb2l, Ly6g, Cd177, 4930438A08Rik, Fpr2	0.126512651265127	0.958948043617704	0.223534688995215
669	MCA	BoneMarrow.Neutrophil_Ngp high	All	AND	Cd177, Itgb2l, Fcnb, Cebpe, Ltf	0.0981912144702842	0.0463038180341186	0.0629312724261662
670	MCA	BoneMarrow.Neutrophil_Ngp high	Tissue	AND	Cd177, Itgb2l, Fcnb, Cebpe, Ltf	0.10079575596817	0.0463038180341186	0.0634567214027275
671	MCA	BoneMarrow.Neutrophil_Ngp high	All	OR	Cd177, Itgb2l, Fcnb, Cebpe, Ltf	0.0724689165186501	0.994313566206336	0.135091882346449
672	MCA	BoneMarrow.Neutrophil_Ngp high	Tissue	OR	Cd177, Itgb2l, Fcnb, Cebpe, Ltf	0.104490353423254	0.994313566206336	0.189107763615295
673	MCA	BoneMarrow.Neutrophil_Retnlg high	All	AND	Mmp9, Chil5, Fpr2, Cxcr2, Gm11714	0	0	NA
674	MCA	BoneMarrow.Neutrophil_Retnlg high	Tissue	AND	Mmp9, Chil5, Fpr2, Cxcr2, Gm11714	0	0	NA
675	MCA	BoneMarrow.Neutrophil_Retnlg high	All	OR	Mmp9, Chil5, Fpr2, Cxcr2, Gm11714	0.033673855467272	0.794642857142857	0.0646098003629764
676	MCA	BoneMarrow.Neutrophil_Retnlg high	Tissue	OR	Mmp9, Chil5, Fpr2, Cxcr2, Gm11714	0.107966033158108	0.794642857142857	0.190103239587042
677	MCA	BoneMarrow.Pre-pro B cell	All	AND	RP24-338A5.4, Gm15428, Gm43291, Gpr12, Gm43305	1	0.0147058823529412	0.0289855072463768
678	MCA	BoneMarrow.Pre-pro B cell	Tissue	AND	RP24-338A5.4, Gm15428, Gm43291, Gpr12, Gm43305	1	0.0147058823529412	0.0289855072463768
679	MCA	BoneMarrow.Pre-pro B cell	All	OR	RP24-338A5.4, Gm15428, Gm43291, Gpr12, Gm43305	0.0312843029637761	0.838235294117647	0.0603174603174603
680	MCA	BoneMarrow.Pre-pro B cell	Tissue	OR	RP24-338A5.4, Gm15428, Gm43291, Gpr12, Gm43305	0.210332103321033	0.838235294117647	0.336283185840708
681	MCA	Brain.Astrocyte_Atp1b2 high	All	AND	Slc6a11, Aqp4, Ntsr2, Slc39a12, Slc7a10	0.619047619047619	0.168831168831169	0.26530612244898
682	MCA	Brain.Astrocyte_Atp1b2 high	Tissue	AND	Slc6a11, Aqp4, Ntsr2, Slc39a12, Slc7a10	0.619047619047619	0.168831168831169	0.26530612244898
683	MCA	Brain.Astrocyte_Atp1b2 high	All	OR	Slc6a11, Aqp4, Ntsr2, Slc39a12, Slc7a10	0.0383466135458167	1	0.0738609112709832
684	MCA	Brain.Astrocyte_Atp1b2 high	Tissue	OR	Slc6a11, Aqp4, Ntsr2, Slc39a12, Slc7a10	0.0543018335684062	1	0.103010033444816
685	MCA	Brain.Astrocyte_Mfe8 high	All	AND	Slco1c1, Gabrg1, Grin2c, Ntsr2, AW047730	1	0.0288461538461538	0.0560747663551402
686	MCA	Brain.Astrocyte_Mfe8 high	Tissue	AND	Slco1c1, Gabrg1, Grin2c, Ntsr2, AW047730	1	0.0288461538461538	0.0560747663551402
687	MCA	Brain.Astrocyte_Mfe8 high	All	OR	Slco1c1, Gabrg1, Grin2c, Ntsr2, AW047730	0.0909090909090909	0.971153846153846	0.166255144032922
688	MCA	Brain.Astrocyte_Mfe8 high	Tissue	OR	Slco1c1, Gabrg1, Grin2c, Ntsr2, AW047730	0.110262008733624	0.971153846153846	0.198039215686275
689	MCA	Brain.Astroglial cell	All	AND	Ctxn3, Frrs1l, Gabrb1, Car10, Gria1	1	0.0666666666666667	0.125
690	MCA	Brain.Astroglial cell	Tissue	AND	Ctxn3, Frrs1l, Gabrb1, Car10, Gria1	1	0.0666666666666667	0.125
