	gene	chr	start	end	tissue	cell.type
10759	Rbm47	chr5	66479910	66480571	Liver	Liver.hepatocyte
10760	Rbm47	chr5	66480688	66481849	Liver	Liver.hepatocyte
10761	Rbm47	chr5	66505418	66506425	Liver	Liver.hepatocyte
8093	Hs6st1	chr1	36122901	36123626	Liver	Liver.hepatocyte
8094	Hs6st1	chr1	36129715	36130768	Liver	Liver.hepatocyte
8095	Hs6st1	chr1	36131748	36132912	Liver	Liver.hepatocyte
8096	Hs6st1	chr1	36144941	36146691	Liver	Liver.hepatocyte
5564	Ccdc117	chr11	5397972	5401662	Liver	Liver.hepatocyte
5565	Ccdc117	chr11	5402259	5402780	Liver	Liver.hepatocyte
5566	Ccdc117	chr11	5409198	5411046	Liver	Liver.hepatocyte
13074	Xbp1	chr11	5391024	5392636	Liver	Liver.hepatocyte
13075	Xbp1	chr11	5397972	5401662	Liver	Liver.hepatocyte
13076	Xbp1	chr11	5402259	5402780	Liver	Liver.hepatocyte
13077	Xbp1	chr11	5409198	5411046	Liver	Liver.hepatocyte
13311	Znrf3	chr11	5391024	5392636	Liver	Liver.hepatocyte
11236	Serpina11	chr12	105199772	105200370	Liver	Liver.hepatocyte
11237	Serpina11	chr12	105200535	105201118	Liver	Liver.hepatocyte
11238	Serpina11	chr12	105204940	105205461	Liver	Liver.hepatocyte
11239	Serpina11	chr12	105233206	105235118	Liver	Liver.hepatocyte
11241	Serpina12	chr12	105233206	105235118	Liver	Liver.hepatocyte
11256	Serpina1e	chr12	105199772	105200370	Liver	Liver.hepatocyte
11257	Serpina1e	chr12	105200535	105201118	Liver	Liver.hepatocyte
11258	Serpina1e	chr12	105204940	105205461	Liver	Liver.hepatocyte
11259	Serpina1e	chr12	105233206	105235118	Liver	Liver.hepatocyte
11283	Serpina9	chr12	105204940	105205461	Liver	Liver.hepatocyte
11284	Serpina9	chr12	105233206	105235118	Liver	Liver.hepatocyte
4882	Apoa1	chr9	46030939	46031532	Liver	Liver.hepatocyte
4883	Apoa1	chr9	46032183	46032630	Liver	Liver.hepatocyte
4884	Apoa1	chr9	46039473	46039747	Liver	Liver.hepatocyte
4885	Apoa1	chr9	46039802	46040108	Liver	Liver.hepatocyte
4886	Apoa1	chr9	46040163	46040460	Liver	Liver.hepatocyte
4896	Apoa4	chr9	46030939	46031532	Liver	Liver.hepatocyte
4897	Apoa4	chr9	46032183	46032630	Liver	Liver.hepatocyte
4898	Apoa4	chr9	46039473	46039747	Liver	Liver.hepatocyte
4899	Apoa4	chr9	46039802	46040108	Liver	Liver.hepatocyte
4900	Apoa4	chr9	46040163	46040460	Liver	Liver.hepatocyte
4904	Apoa5	chr9	46030939	46031532	Liver	Liver.hepatocyte
4905	Apoa5	chr9	46032183	46032630	Liver	Liver.hepatocyte
4906	Apoa5	chr9	46039473	46039747	Liver	Liver.hepatocyte
4907	Apoa5	chr9	46039802	46040108	Liver	Liver.hepatocyte
4908	Apoa5	chr9	46040163	46040460	Liver	Liver.hepatocyte
4929	Apoc3	chr9	46030939	46031532	Liver	Liver.hepatocyte
4930	Apoc3	chr9	46032183	46032630	Liver	Liver.hepatocyte
4931	Apoc3	chr9	46039473	46039747	Liver	Liver.hepatocyte
4932	Apoc3	chr9	46039802	46040108	Liver	Liver.hepatocyte
4933	Apoc3	chr9	46040163	46040460	Liver	Liver.hepatocyte
1988.1	Med29	chr7	29160407	29161257	Heart	Heart.cardiac muscle cell
1989.1	Med29	chr7	29165918	29168527	Heart	Heart.cardiac muscle cell
2498.1	Paf1	chr7	29160407	29161257	Heart	Heart.cardiac muscle cell
2499.1	Paf1	chr7	29165918	29168527	Heart	Heart.cardiac muscle cell
8968.1	Med29	chr7	29165918	29168527	Liver	Liver.hepatocyte
9807.1	Paf1	chr7	29165918	29168527	Liver	Liver.hepatocyte
14460.1	Zfp36	chr7	29165918	29168527	Spleen	Spleen.B cell
2833	Ppp3cc	chr14	70733082	70734877	Heart	Heart.cardiac muscle cell
2834	Ppp3cc	chr14	70735858	70737120	Heart	Heart.cardiac muscle cell
3296	Slc39a14	chr14	70733082	70734877	Heart	Heart.cardiac muscle cell
3297	Slc39a14	chr14	70735858	70737120	Heart	Heart.cardiac muscle cell
3298	Slc39a14	chr14	70739911	70741811	Heart	Heart.cardiac muscle cell
11707	Slc39a14	chr14	70735858	70737120	Liver	Liver.hepatocyte
11708	Slc39a14	chr14	70739911	70741811	Liver	Liver.hepatocyte
11709	Slc39a14	chr14	70744735	70745149	Liver	Liver.hepatocyte
11710	Slc39a14	chr14	70749678	70749922	Liver	Liver.hepatocyte
11711	Slc39a14	chr14	70753109	70753636	Liver	Liver.hepatocyte
11712	Slc39a14	chr14	70753957	70754761	Liver	Liver.hepatocyte
7945.1	Herpud1	chr8	96882336	96882959	Liver	Liver.hepatocyte
7946.1	Herpud1	chr8	96886542	96888504	Liver	Liver.hepatocyte
7947.1	Herpud1	chr8	96899309	96902452	Liver	Liver.hepatocyte
2532	Pcx	chr19	4603446	4604760	Heart	Heart.cardiac muscle cell
4068	2010003K11Rik	chr19	4545123	4546780	Liver	Liver.hepatocyte
9911	Pcx	chr19	4545123	4546780	Liver	Liver.hepatocyte
9912	Pcx	chr19	4557497	4559261	Liver	Liver.hepatocyte
9913	Pcx	chr19	4568861	4571353	Liver	Liver.hepatocyte
9914	Pcx	chr19	4578255	4579611	Liver	Liver.hepatocyte
9915	Pcx	chr19	4588217	4589503	Liver	Liver.hepatocyte
9916	Pcx	chr19	4599815	4600635	Liver	Liver.hepatocyte
10785	Rce1	chr19	4578255	4579611	Liver	Liver.hepatocyte
10786	Rce1	chr19	4588217	4589503	Liver	Liver.hepatocyte
10787	Rce1	chr19	4599815	4600635	Liver	Liver.hepatocyte
474	Atxn2	chr5	122163115	122163689	Heart	Heart.cardiac muscle cell
4362	Acad10	chr5	122136068	122136919	Liver	Liver.hepatocyte
4363	Acad10	chr5	122149904	122151670	Liver	Liver.hepatocyte
4364	Acad10	chr5	122153252	122153816	Liver	Liver.hepatocyte
5190	Atxn2	chr5	122136068	122136919	Liver	Liver.hepatocyte
5191	Atxn2	chr5	122149904	122151670	Liver	Liver.hepatocyte
5192	Atxn2	chr5	122153252	122153816	Liver	Liver.hepatocyte
5193	Atxn2	chr5	122164279	122164705	Liver	Liver.hepatocyte
5194	Atxn2	chr5	122186564	122187115	Liver	Liver.hepatocyte
5379	Brap	chr5	122136068	122136919	Liver	Liver.hepatocyte
5380	Brap	chr5	122149904	122151670	Liver	Liver.hepatocyte
5381	Brap	chr5	122153252	122153816	Liver	Liver.hepatocyte
11842	Snrpd3	chr10	74957757	74959022	Liver	Liver.hepatocyte
11843	Snrpd3	chr10	74963045	74963608	Liver	Liver.hepatocyte
11844	Snrpd3	chr10	74964385	74964774	Liver	Liver.hepatocyte
11845	Snrpd3	chr10	74966591	74968332	Liver	Liver.hepatocyte
11846	Snrpd3	chr10	74972938	74974047	Liver	Liver.hepatocyte
4231	Aacs	chr5	125942309	125942860	Liver	Liver.hepatocyte
4232	Aacs	chr5	125945431	125946628	Liver	Liver.hepatocyte
4233	Aacs	chr5	125946753	125948170	Liver	Liver.hepatocyte
4234	Aacs	chr5	125975661	125976589	Liver	Liver.hepatocyte
5392	Bri3bp	chr5	125942309	125942860	Liver	Liver.hepatocyte
5393	Bri3bp	chr5	125945431	125946628	Liver	Liver.hepatocyte
5394	Bri3bp	chr5	125946753	125948170	Liver	Liver.hepatocyte
4702	Aldh1l1	chr6	90490360	90491956	Liver	Liver.hepatocyte
4703	Aldh1l1	chr6	90494163	90494995	Liver	Liver.hepatocyte
4704	Aldh1l1	chr6	90496364	90496694	Liver	Liver.hepatocyte
4705	Aldh1l1	chr6	90503353	90504201	Liver	Liver.hepatocyte
11909.1	Sphk2	chr7	52962096	52963408	Liver	Liver.hepatocyte
11910.1	Sphk2	chr7	52963477	52964048	Liver	Liver.hepatocyte
11911	Sphk2	chr7	52967749	52968502	Liver	Liver.hepatocyte
4111	2810459M11Rik	chr1	87934630	87936223	Liver	Liver.hepatocyte
4112	2810459M11Rik	chr1	87936662	87938009	Liver	Liver.hepatocyte
4113	2810459M11Rik	chr1	87952567	87953451	Liver	Liver.hepatocyte
4114	2810459M11Rik	chr1	87955474	87956397	Liver	Liver.hepatocyte
10510	Psmd1	chr1	87934630	87936223	Liver	Liver.hepatocyte
10511	Psmd1	chr1	87936662	87938009	Liver	Liver.hepatocyte
10512	Psmd1	chr1	87952567	87953451	Liver	Liver.hepatocyte
10513	Psmd1	chr1	87955474	87956397	Liver	Liver.hepatocyte
8306	Insig1	chr5	28358150	28360142	Liver	Liver.hepatocyte
8307	Insig1	chr5	28363466	28365281	Liver	Liver.hepatocyte
8308	Insig1	chr5	28366354	28366971	Liver	Liver.hepatocyte
8309	Insig1	chr5	28367199	28367585	Liver	Liver.hepatocyte
8310	Insig1	chr5	28373217	28374049	Liver	Liver.hepatocyte
8311	Insig1	chr5	28380788	28382717	Liver	Liver.hepatocyte
8312	Insig1	chr5	28399495	28399981	Liver	Liver.hepatocyte
4536	Adk	chr14	21905980	21906979	Liver	Liver.hepatocyte
4537	Adk	chr14	21909461	21910152	Liver	Liver.hepatocyte
4538	Adk	chr14	21915598	21916389	Liver	Liver.hepatocyte
4539	Adk	chr14	21925761	21926308	Liver	Liver.hepatocyte
4540	Adk	chr14	21931443	21931773	Liver	Liver.hepatocyte
4541	Adk	chr14	21931857	21932454	Liver	Liver.hepatocyte
4542	Adk	chr14	21934397	21935558	Liver	Liver.hepatocyte
4859	Ap3m1	chr14	21905980	21906979	Liver	Liver.hepatocyte
4860	Ap3m1	chr14	21909461	21910152	Liver	Liver.hepatocyte
4861	Ap3m1	chr14	21915598	21916389	Liver	Liver.hepatocyte
4965	Arap1	chr7	108471442	108472178	Liver	Liver.hepatocyte
4966	Arap1	chr7	108476682	108478279	Liver	Liver.hepatocyte
4967	Arap1	chr7	108480505	108481226	Liver	Liver.hepatocyte
11976	Stard10	chr7	108471442	108472178	Liver	Liver.hepatocyte
11977	Stard10	chr7	108476682	108478279	Liver	Liver.hepatocyte
11978	Stard10	chr7	108480505	108481226	Liver	Liver.hepatocyte
736	Cox19	chr5	139839813	139841361	Heart	Heart.cardiac muscle cell
737	Cox19	chr5	139847518	139848738	Heart	Heart.cardiac muscle cell
5972	Cox19	chr5	139839813	139841361	Liver	Liver.hepatocyte
5973	Cox19	chr5	139847518	139848738	Liver	Liver.hepatocyte
5974	Cox19	chr5	139849120	139849431	Liver	Liver.hepatocyte
11728	Slc45a3	chr1	133868941	133869976	Liver	Liver.hepatocyte
11729	Slc45a3	chr1	133886438	133887417	Liver	Liver.hepatocyte
11730	Slc45a3	chr1	133888990	133890615	Liver	Liver.hepatocyte
1987.1	Med24	chr11	98633891	98634673	Heart	Heart.cardiac muscle cell
5523.1	Casc3	chr11	98633891	98634673	Liver	Liver.hepatocyte
5524.1	Casc3	chr11	98649818	98651016	Liver	Liver.hepatocyte
5525	Casc3	chr11	98655702	98658507	Liver	Liver.hepatocyte
8966.1	Med24	chr11	98633891	98634673	Liver	Liver.hepatocyte
9212.1	Msl1	chr11	98633891	98634673	Liver	Liver.hepatocyte
9213.1	Msl1	chr11	98649818	98651016	Liver	Liver.hepatocyte
9214	Msl1	chr11	98655702	98658507	Liver	Liver.hepatocyte
9592.1	Nr1d1	chr11	98633891	98634673	Liver	Liver.hepatocyte
9593.1	Nr1d1	chr11	98649818	98651016	Liver	Liver.hepatocyte
9594	Nr1d1	chr11	98655702	98658507	Liver	Liver.hepatocyte
14273.1	Sh3bp5	chr14	32223495	32224520	Spleen	Spleen.B cell
14274.1	Sh3bp5	chr14	32236030	32237009	Spleen	Spleen.B cell
5293	Bcl3	chr7	20402467	20403680	Liver	Liver.hepatocyte
5294	Bcl3	chr7	20403731	20404172	Liver	Liver.hepatocyte
5295	Bcl3	chr7	20415803	20417794	Liver	Liver.hepatocyte
5296	Bcl3	chr7	20425759	20426526	Liver	Liver.hepatocyte
5542	Cblc	chr7	20402467	20403680	Liver	Liver.hepatocyte
5543	Cblc	chr7	20403731	20404172	Liver	Liver.hepatocyte
5544	Cblc	chr7	20415803	20417794	Liver	Liver.hepatocyte
5545	Cblc	chr7	20425759	20426526	Liver	Liver.hepatocyte
13413	Bcl3	chr7	20402467	20403680	Spleen	Spleen.B cell
6449	Deptor	chr15	54952017	54953843	Liver	Liver.hepatocyte
6450	Deptor	chr15	54970442	54971848	Liver	Liver.hepatocyte
6451	Deptor	chr15	54977013	54977635	Liver	Liver.hepatocyte
6452	Deptor	chr15	54984365	54985113	Liver	Liver.hepatocyte
8072.1	Hpd	chr5	123585396	123587222	Liver	Liver.hepatocyte
8073.1	Hpd	chr5	123587596	123588029	Liver	Liver.hepatocyte
8074.1	Hpd	chr5	123588979	123589673	Liver	Liver.hepatocyte
9332	Nadk	chr4	154952449	154953307	Liver	Liver.hepatocyte
11686	Slc35e2	chr4	154952449	154953307	Liver	Liver.hepatocyte
59	2210408F21Rik	chr6	31140636	31142059	Heart	Heart.cardiac muscle cell
60	2210408F21Rik	chr6	31157174	31157753	Heart	Heart.cardiac muscle cell
61.1	2210408F21Rik	chr6	31166143	31167346	Heart	Heart.cardiac muscle cell
62.1	2210408F21Rik	chr6	31171521	31171944	Heart	Heart.cardiac muscle cell
4074	2210408F21Rik	chr6	31139715	31140408	Liver	Liver.hepatocyte
4075	2210408F21Rik	chr6	31140636	31142059	Liver	Liver.hepatocyte
4076	2210408F21Rik	chr6	31154840	31155398	Liver	Liver.hepatocyte
4077.1	2210408F21Rik	chr6	31166143	31167346	Liver	Liver.hepatocyte
4482	Actr8	chr14	30808892	30810031	Liver	Liver.hepatocyte
4483	Actr8	chr14	30823969	30824264	Liver	Liver.hepatocyte
4484	Actr8	chr14	30824981	30825857	Liver	Liver.hepatocyte
5741	Chdh	chr14	30808892	30810031	Liver	Liver.hepatocyte
5742	Chdh	chr14	30823969	30824264	Liver	Liver.hepatocyte
5743	Chdh	chr14	30824981	30825857	Liver	Liver.hepatocyte
8238	Il17rb	chr14	30808892	30810031	Liver	Liver.hepatocyte
8239	Il17rb	chr14	30823969	30824264	Liver	Liver.hepatocyte
8240	Il17rb	chr14	30824981	30825857	Liver	Liver.hepatocyte
6844	Ephx2	chr14	66701479	66702847	Liver	Liver.hepatocyte
6845	Ephx2	chr14	66737127	66738253	Liver	Liver.hepatocyte
6846	Ephx2	chr14	66740547	66741085	Liver	Liver.hepatocyte
6847	Ephx2	chr14	66748220	66749360	Liver	Liver.hepatocyte
6848	Ephx2	chr14	66765862	66767132	Liver	Liver.hepatocyte
5402.1	Btbd2	chr10	80126223	80128516	Liver	Liver.hepatocyte
8419.1	Izumo4	chr10	80126223	80128516	Liver	Liver.hepatocyte
8033	Hmgcs2	chr3	98039983	98040906	Liver	Liver.hepatocyte
8034	Hmgcs2	chr3	98049800	98050245	Liver	Liver.hepatocyte
8035	Hmgcs2	chr3	98050361	98050722	Liver	Liver.hepatocyte
8036	Hmgcs2	chr3	98050930	98051556	Liver	Liver.hepatocyte
8037	Hmgcs2	chr3	98065314	98066788	Liver	Liver.hepatocyte
8038	Hmgcs2	chr3	98070736	98072329	Liver	Liver.hepatocyte
8039	Hmgcs2	chr3	98076585	98077329	Liver	Liver.hepatocyte
8040	Hmgcs2	chr3	98085894	98086126	Liver	Liver.hepatocyte
8041	Hmgcs2	chr3	98086812	98087557	Liver	Liver.hepatocyte
12571.1	Trib1	chr15	59478979	59482346	Liver	Liver.hepatocyte
12572.1	Trib1	chr15	59484060	59485274	Liver	Liver.hepatocyte
12573.1	Trib1	chr15	59489810	59490997	Liver	Liver.hepatocyte
12574	Trib1	chr15	59504786	59506545	Liver	Liver.hepatocyte
3395.1	Stk11	chr10	79609447	79609805	Heart	Heart.cardiac muscle cell
3396.1	Stk11	chr10	79613733	79615367	Heart	Heart.cardiac muscle cell
4015.1	1600002K03Rik	chr10	79613733	79615367	Liver	Liver.hepatocyte
5148.1	Atp5d	chr10	79613733	79615367	Liver	Liver.hepatocyte
12013.1	Stk11	chr10	79613733	79615367	Liver	Liver.hepatocyte
2935	R3hdm2	chr10	126790997	126793041	Heart	Heart.cardiac muscle cell
8291	Inhbc	chr10	126790997	126793041	Liver	Liver.hepatocyte
8292	Inhbc	chr10	126804872	126805237	Liver	Liver.hepatocyte
8293	Inhbe	chr10	126790997	126793041	Liver	Liver.hepatocyte
8294	Inhbe	chr10	126804872	126805237	Liver	Liver.hepatocyte
8888	Mars	chr10	126790997	126793041	Liver	Liver.hepatocyte
10644	R3hdm2	chr10	126790997	126793041	Liver	Liver.hepatocyte
10645	R3hdm2	chr10	126804872	126805237	Liver	Liver.hepatocyte
5534	Cat	chr2	103302870	103303252	Liver	Liver.hepatocyte
5535	Cat	chr2	103307064	103308052	Liver	Liver.hepatocyte
5536	Cat	chr2	103309072	103309343	Liver	Liver.hepatocyte
5537	Cat	chr2	103317400	103318796	Liver	Liver.hepatocyte
5538	Cat	chr2	103332529	103334894	Liver	Liver.hepatocyte
5539	Cat	chr2	103351290	103353130	Liver	Liver.hepatocyte
10127	Plcxd2	chr16	45966458	45968532	Liver	Liver.hepatocyte
10128	Plcxd2	chr16	45976125	45977107	Liver	Liver.hepatocyte
10129	Plcxd2	chr16	45986344	45986828	Liver	Liver.hepatocyte
10130	Plcxd2	chr16	45990563	45991958	Liver	Liver.hepatocyte
11572	Slc25a13	chr6	6134889	6136083	Liver	Liver.hepatocyte
11573	Slc25a13	chr6	6152082	6152996	Liver	Liver.hepatocyte
11574	Slc25a13	chr6	6155651	6156189	Liver	Liver.hepatocyte
11575	Slc25a13	chr6	6157808	6158950	Liver	Liver.hepatocyte
11576	Slc25a13	chr6	6164870	6165607	Liver	Liver.hepatocyte
11577	Slc25a13	chr6	6169591	6170415	Liver	Liver.hepatocyte
41	2010111I01Rik	chr13	63343587	63344232	Heart	Heart.cardiac muscle cell
42	2010111I01Rik	chr13	63344953	63345190	Heart	Heart.cardiac muscle cell
43	2010111I01Rik	chr13	63345797	63346061	Heart	Heart.cardiac muscle cell
44	2010111I01Rik	chr13	63346563	63346808	Heart	Heart.cardiac muscle cell
45	2010111I01Rik	chr13	63347186	63347500	Heart	Heart.cardiac muscle cell
46	2010111I01Rik	chr13	63347704	63347944	Heart	Heart.cardiac muscle cell
47	2010111I01Rik	chr13	63347954	63348256	Heart	Heart.cardiac muscle cell
48	2010111I01Rik	chr13	63350491	63351869	Heart	Heart.cardiac muscle cell
49	2010111I01Rik	chr13	63352464	63353119	Heart	Heart.cardiac muscle cell
50	2010111I01Rik	chr13	63359353	63359985	Heart	Heart.cardiac muscle cell
51	2010111I01Rik	chr13	63361496	63363514	Heart	Heart.cardiac muscle cell
52	2010111I01Rik	chr13	63373498	63374958	Heart	Heart.cardiac muscle cell
53	2010111I01Rik	chr13	63379312	63380536	Heart	Heart.cardiac muscle cell
54	2010111I01Rik	chr13	63384213	63384823	Heart	Heart.cardiac muscle cell
7862	H6pd	chr4	149362824	149365653	Liver	Liver.hepatocyte
9886	Pck1	chr2	172968480	172970109	Liver	Liver.hepatocyte
9887	Pck1	chr2	172972167	172972693	Liver	Liver.hepatocyte
9888	Pck1	chr2	172973555	172973795	Liver	Liver.hepatocyte
9889	Pck1	chr2	172982927	172983291	Liver	Liver.hepatocyte
9890	Pck1	chr2	172983474	172983691	Liver	Liver.hepatocyte
6865	Ergic1	chr17	26707261	26709786	Liver	Liver.hepatocyte
6866.1	Ergic1	chr17	26729192	26730706	Liver	Liver.hepatocyte
6867.1	Ergic1	chr17	26738486	26740477	Liver	Liver.hepatocyte
3209.1	Sirt4	chr5	115979779	115982408	Heart	Heart.cardiac muscle cell
7426.1	Gcn1l1	chr5	115970134	115973376	Liver	Liver.hepatocyte
11425.1	Sirt4	chr5	115963705	115965587	Liver	Liver.hepatocyte
11426.1	Sirt4	chr5	115970134	115973376	Liver	Liver.hepatocyte
10498	Psma6	chr12	56526982	56528320	Liver	Liver.hepatocyte
13226	Zfp395	chr14	65961821	65963636	Liver	Liver.hepatocyte
13227	Zfp395	chr14	65965774	65966147	Liver	Liver.hepatocyte
13228	Zfp395	chr14	65992694	65994986	Liver	Liver.hepatocyte
13229	Zfp395	chr14	65995168	65995745	Liver	Liver.hepatocyte
13230	Zfp395	chr14	65999301	66000836	Liver	Liver.hepatocyte
13231	Zfp395	chr14	66006559	66007305	Liver	Liver.hepatocyte
5627	Cdc42ep4	chr11	113583451	113584616	Liver	Liver.hepatocyte
5628	Cdc42ep4	chr11	113610011	113610620	Liver	Liver.hepatocyte
6023	Cpsf4l	chr11	113583451	113584616	Liver	Liver.hepatocyte
6024	Cpsf4l	chr11	113610011	113610620	Liver	Liver.hepatocyte
6312	D11Wsu47e	chr11	113583451	113584616	Liver	Liver.hepatocyte
7548	Gm16551	chr9	74710856	74711676	Liver	Liver.hepatocyte
7549	Gm16551	chr9	74712261	74712744	Liver	Liver.hepatocyte
9733	Onecut1	chr9	74710856	74711676	Liver	Liver.hepatocyte
9734	Onecut1	chr9	74712261	74712744	Liver	Liver.hepatocyte
825	D17Wsu92e	chr17	27933588	27935000	Heart	Heart.cardiac muscle cell
826	D17Wsu92e	chr17	27956023	27959183	Heart	Heart.cardiac muscle cell
6322	D17Wsu92e	chr17	27925374	27926098	Liver	Liver.hepatocyte
6323	D17Wsu92e	chr17	27929389	27930624	Liver	Liver.hepatocyte
6324	D17Wsu92e	chr17	27933588	27935000	Liver	Liver.hepatocyte
6325	D17Wsu92e	chr17	27947451	27948276	Liver	Liver.hepatocyte
6326	D17Wsu92e	chr17	27956023	27959183	Liver	Liver.hepatocyte
11836	Snrpc	chr17	27929389	27930624	Liver	Liver.hepatocyte
11837	Snrpc	chr17	27933588	27935000	Liver	Liver.hepatocyte
11838	Snrpc	chr17	27947451	27948276	Liver	Liver.hepatocyte
11839	Snrpc	chr17	27956023	27959183	Liver	Liver.hepatocyte
12845	Uhrf1bp1	chr17	27947451	27948276	Liver	Liver.hepatocyte
12846	Uhrf1bp1	chr17	27956023	27959183	Liver	Liver.hepatocyte
2914	Ptges2	chr2	32274666	32275391	Heart	Heart.cardiac muscle cell
3992	1110008P14Rik	chr2	32263893	32265017	Liver	Liver.hepatocyte
3993	1110008P14Rik	chr2	32269549	32269926	Liver	Liver.hepatocyte
3994	1110008P14Rik	chr2	32273028	32273392	Liver	Liver.hepatocyte
3995	1110008P14Rik	chr2	32273679	32274586	Liver	Liver.hepatocyte
8618	Lcn2	chr2	32263893	32265017	Liver	Liver.hepatocyte
8619	Lcn2	chr2	32269549	32269926	Liver	Liver.hepatocyte
8620	Lcn2	chr2	32273028	32273392	Liver	Liver.hepatocyte
8621	Lcn2	chr2	32273679	32274586	Liver	Liver.hepatocyte
10556	Ptges2	chr2	32263893	32265017	Liver	Liver.hepatocyte
10557	Ptges2	chr2	32269549	32269926	Liver	Liver.hepatocyte
10558	Ptges2	chr2	32273028	32273392	Liver	Liver.hepatocyte
10559	Ptges2	chr2	32273679	32274586	Liver	Liver.hepatocyte
11596	Slc25a25	chr2	32263893	32265017	Liver	Liver.hepatocyte
11597	Slc25a25	chr2	32269549	32269926	Liver	Liver.hepatocyte
11598	Slc25a25	chr2	32273028	32273392	Liver	Liver.hepatocyte
11599	Slc25a25	chr2	32273679	32274586	Liver	Liver.hepatocyte
8354.1	Irf2bp2	chr8	129111864	129112113	Liver	Liver.hepatocyte
8355.1	Irf2bp2	chr8	129112654	129113336	Liver	Liver.hepatocyte
8356.1	Irf2bp2	chr8	129113814	129114472	Liver	Liver.hepatocyte
8357.1	Irf2bp2	chr8	129137765	129138942	Liver	Liver.hepatocyte
10264	Por	chr5	136149980	136151521	Liver	Liver.hepatocyte
10265	Por	chr5	136158398	136159291	Liver	Liver.hepatocyte
10266	Por	chr5	136170933	136171662	Liver	Liver.hepatocyte
10267	Por	chr5	136183501	136184432	Liver	Liver.hepatocyte
10869	Rhbdd2	chr5	136149980	136151521	Liver	Liver.hepatocyte
12371	Tmem120a	chr5	136170933	136171662	Liver	Liver.hepatocyte
12372	Tmem120a	chr5	136183501	136184432	Liver	Liver.hepatocyte
9398	Ndst1	chr18	60858418	60860125	Liver	Liver.hepatocyte
9399	Ndst1	chr18	60882122	60884527	Liver	Liver.hepatocyte
9400	Ndst1	chr18	60888748	60890430	Liver	Liver.hepatocyte
9401	Ndst1	chr18	60900188	60901146	Liver	Liver.hepatocyte
4635	Ak2	chr4	128666154	128667366	Liver	Liver.hepatocyte
4636	Ak2	chr4	128677582	128678648	Liver	Liver.hepatocyte
4637	Ak2	chr4	128688365	128689637	Liver	Liver.hepatocyte
10953	Rnf19b	chr4	128688365	128689637	Liver	Liver.hepatocyte
5305.1	Bcl9l	chr9	44295201	44296056	Liver	Liver.hepatocyte
5306.1	Bcl9l	chr9	44298219	44299190	Liver	Liver.hepatocyte
8254	Il6ra	chr3	89693555	89694742	Liver	Liver.hepatocyte
8255	Il6ra	chr3	89702823	89703760	Liver	Liver.hepatocyte
7594	Gm9895	chr19	29188268	29189161	Liver	Liver.hepatocyte
10788	Rcl1	chr19	29188268	29189161	Liver	Liver.hepatocyte
10789	Rcl1	chr19	29200691	29201437	Liver	Liver.hepatocyte
10790	Rcl1	chr19	29202475	29203130	Liver	Liver.hepatocyte
11611	Slc25a33	chr4	149150137	149150519	Liver	Liver.hepatocyte
11612	Slc25a33	chr4	149154339	149155541	Liver	Liver.hepatocyte
11613	Slc25a33	chr4	149163595	149164349	Liver	Liver.hepatocyte
11614	Slc25a33	chr4	149165108	149166895	Liver	Liver.hepatocyte
11615	Slc25a33	chr4	149167787	149168433	Liver	Liver.hepatocyte
11616	Slc25a33	chr4	149170247	149171836	Liver	Liver.hepatocyte
11617	Slc25a33	chr4	149172258	149173294	Liver	Liver.hepatocyte
11618	Slc25a33	chr4	149173634	149174617	Liver	Liver.hepatocyte
12421	Tmem201	chr4	149150137	149150519	Liver	Liver.hepatocyte
12422	Tmem201	chr4	149154339	149155541	Liver	Liver.hepatocyte
6881	Ern1	chr11	106341325	106342269	Liver	Liver.hepatocyte
6882	Ern1	chr11	106347399	106347708	Liver	Liver.hepatocyte
6883	Ern1	chr11	106352516	106353168	Liver	Liver.hepatocyte
6884	Ern1	chr11	106354408	106355239	Liver	Liver.hepatocyte
6885	Ern1	chr11	106363802	106364269	Liver	Liver.hepatocyte
6886	Ern1	chr11	106372920	106373746	Liver	Liver.hepatocyte
6887	Ern1	chr11	106375654	106377153	Liver	Liver.hepatocyte
6888	Ern1	chr11	106388338	106389583	Liver	Liver.hepatocyte
4531	Adipor2	chr6	119345132	119346716	Liver	Liver.hepatocyte
4532	Adipor2	chr6	119349414	119350090	Liver	Liver.hepatocyte
4533	Adipor2	chr6	119360598	119360844	Liver	Liver.hepatocyte
